"","nu_syn","PL_Index.x","X_band","Pivot_Energy.x","HR45","PLEC_Flux_Density","HR34","HR56","nuFnu_Band7","Flux_Band2","Flux_Band7","nuFnu_Band2","PLEC_Expfactor","Frac_Variability.x","HR67","Variability_Index.x","Flux_Band3","Npred","nuFnu_Band3","nuFnu_Band6","Flux_Band6","HR23","Flux_Band1","nuFnu_Band1","HS123","HS234","LP_beta.x","Energy_Flux100.x","Flux_Band4","LP_SigCurv","nuFnu_Band4","HR12","PLEC_SigCurv","HS345","HS456","Flux1000.x","nuFnu_Band5","Signif_Avg.x","Flux_Band5","nuFnu_syn","HS567","PLEC_Exp_Index","ASSOC_FGL","CLASS1","SpectrumType.y","CLASS","RA_Counterpart.y","DEC_Counterpart.y","SED_class","Source_Name","RAJ2000.x"
"23",64268770738176,2.08539962768555,0.45,755.253540039062,-0.0838463542331094,1.54938249730119e-11,0.000879082407780318,-0.107828795862559,2.57185006798111e-12,5.50247492014933e-08,5.93218876798751e-11,1.34367326293239e-11,0.00124212156515568,0.298287481069565,-0.573678664961774,423.796356201172,2.02030392415509e-08,9205.173828125,1.39214646754926e-11,9.49346243978022e-12,4.09296929682057e-10,0.0177179819550231,5.6129390912929e-08,9.08719627323862e-12,0.175389373999667,0.0168388995472428,0.0570882968604565,7.57121448868858e-11,5.8612550368764e-09,6.79506683349609,1.39459624404203e-11,0.19310735595469,7.34376287460327,0.0847254366408897,0.0239824416294495,7.98296984072522e-09,1.17882431246996e-11,126.490158081055,1.76418768482733e-09,1.58313154252632e-11,0.465849869099215,0.666666686534882,"3FGL J0112.1+2245 ","bll","LogParabola","bll",18.0242696583,22.7441073306,"LSP","4FGL J0112.1+2245",18.0293998718262
"24",19054607728640,2.48273062705994,0.469,1426.65222167969,-0.176774178946199,1.51873508886201e-13,-0.304951782506442,-0.106882748139242,7.11578658129927e-19,5.84985837548402e-09,1.59999378672927e-17,1.34151619934214e-12,0.00138718797825277,0.335993707180023,-0.999993787983608,14.2461805343628,1.17350140715899e-09,522.35693359375,7.62018974396345e-13,2.29096770850909e-13,9.99006693341853e-12,-0.275487299751632,3.5519139629514e-08,5.58285969537442e-12,-0.33703627789939,0.0294644827548105,-0.0268311146646738,3.39639102432676e-12,1.76984690791748e-10,0.279197931289673,4.05869348546473e-13,-0.612523577651021,0.707201242446899,-0.128177603560243,-0.0698914308069579,2.35333447173858e-10,2.83930539669852e-13,7.97684955596924,4.37250097240494e-11,1.64831798384057e-12,0.893111039844366,0.666666686534882,"                  ","bll","PowerLaw","bll",18.4297706375,2.37147675278,"LSP","4FGL J0113.7+0225",18.4279003143311
"25",36307803832320,2.21438121795654,0.081,1539.08972167969,-0.145046631263827,1.31808721381098e-13,-0.0743001949926875,0.0743346822469821,4.1516076465303e-14,3.50602769039199e-09,8.46335208946197e-13,8.24986834489089e-13,0.00275847990997136,1.00999701023102,-0.802975336388034,45.9445037841797,7.59886042978053e-10,397.714569091797,5.08787131349442e-13,3.79914171953419e-13,1.6145584869065e-11,-0.237071431320715,2.58485002291309e-08,4.10589531124606e-12,-0.428308186319247,-0.162771236328028,0.0612379163503647,2.87204353181802e-12,1.86315490813271e-10,0.731585264205933,4.38410185975638e-13,-0.665379617639962,0.71807461977005,0.0707464362711397,-0.219381313510809,2.49189557877116e-10,3.27340612298402e-13,9.16565418243408,4.88891253869195e-11,6.69022942514225e-13,0.877310018635016,0.666666686534882,"3FGL J0125.2-0627 ","bll","PowerLaw","bll",21.2103580625,-6.416925625,"LSP","4FGL J0124.8-0625",21.2178001403809
"26",20417379041280,2.22368764877319,0.213,1183.82946777344,-0.117087697351979,4.76273642920078e-13,0.0523218671077508,-0.409311476091228,5.60714172037522e-17,4.89183404894789e-09,1.14713460288413e-15,1.15003460313817e-12,0.00300719053484499,0.317267030477524,-0.999680827632382,25.2204284667969,1.42786737988843e-09,909.2568359375,9.55008750032349e-13,3.51299013750389e-13,1.49429964929615e-11,-0.0926469532383179,3.03794385481115e-11,4.82383823505314e-15,1.08429296271924,-0.144968820346069,0.0835941731929779,5.8985429388092e-12,4.5108242141545e-10,1.83277344703674,1.06046193961568e-12,0.991646009480924,2.60877013206482,0.16940956445973,0.292223778739248,5.09445430285638e-10,8.3815701774903e-13,20.0859432220459,1.25315827159689e-10,9.52557043659708e-13,0.590369351541155,0.666666686534882,"3FGL J0125.4-2548 ","bll","PowerLaw","bll",21.3284893792,-25.8178858333,"LSP","4FGL J0125.3-2548",21.3474006652832
"27",22908676079616,2.17851972579956,0.137,1303.40710449219,-0.164714139063827,5.30670939049432e-13,-0.0198215743752407,-0.143673142428923,3.06462740714812e-16,6.7446621621059e-09,6.16169077634105e-15,1.5926011594572e-12,0.00223428127355874,0,-0.99920160096013,9.08056831359863,2.2114872155754e-09,1102.326171875,1.4868936160442e-12,7.67386696721994e-13,3.24988057298636e-11,-0.0343262616497827,4.87184755428374e-14,7.74964009205005e-18,1.03431652964333,-0.014504687274542,0.0978067442774773,8.24075356564702e-12,6.05220984439825e-10,2.61565518379211,1.4290941477077e-12,0.999990267993545,2.78897786140442,0.144892564688586,-0.0210409966349032,7.25943971602305e-10,1.02488850739491e-12,23.4215965270996,1.52433760058912e-10,1.20272400979532e-12,0.855528458531207,0.666666686534882,"3FGL J0127.1-0818 ","bll","PowerLaw","bll",21.8179633458,-8.358026925,"LSP","4FGL J0127.2-0819",21.8073997497559
"28",17378008104960,2.15446066856384,0.571,707.64501953125,-0.13761991278211,5.7315762379273e-12,-0.0634261875402783,-0.154525072258468,1.21696478849048e-12,1.91845828112491e-08,2.80525897650152e-11,4.63180535592578e-12,0.000825579161755741,0.501260995864868,-0.317004092765955,256.4931640625,7.04245994853636e-09,3196.22900390625,4.79969319497342e-12,2.34664306215937e-12,1.01458522139275e-10,0.0178007596716042,2.2460717730155e-08,3.61735381232409e-12,0.105175597422608,0.0812269472118825,0.0478486232459545,2.36659442043319e-11,1.78916492732384e-09,2.99324584007263,4.22715465062118e-12,0.122976357094212,2.7995719909668,0.0741937252418312,0.016905159476358,2.38492514625932e-09,3.20442175398561e-12,58.082462310791,4.8238241179277e-10,3.96253386006351e-12,0.162479020507487,0.666666686534882,"3FGL J0141.4-0929 ","bll","LogParabola","bll",25.3576339792,-9.47879838333,"LSP","4FGL J0141.4-0928",25.3626003265381
"29",43651581345792,2.29279589653015,0.111,1514.01391601562,-0.455945836633921,8.11526884646023e-14,-0.0931381203863725,0.388515852351485,1.65610293660385e-17,2.64548671857767e-09,3.47771849338135e-16,6.17789023063531e-13,0.00125099008437246,0.722505211830139,-0.999874359811659,20.977783203125,5.64385038703819e-10,286.751800537109,3.74483593006819e-13,2.63609744926771e-13,1.12882559202832e-11,-0.245200186033817,1.45104609751423e-12,2.29779312752664e-16,1.24445658628614,-0.152062065647444,0.0516500994563103,1.84038786814333e-12,1.33034500082729e-10,0.639397978782654,3.1066970285383e-13,0.999256400252325,0.773349821567535,0.362807716247548,-0.844461688985406,1.52444210033131e-10,1.16090269992528e-13,6.86892557144165,1.749599076728e-11,1.05258217506649e-12,1.38839021216314,0.666666686534882,"                  ","bll","PowerLaw","bll",25.661988325,-5.73376685278,"LSP","4FGL J0142.7-0543",25.6753997802734
"30",12882495406080,2.13637685775757,0.263,759.531005859375,-0.114830849108431,1.22150753054107e-11,-0.0330653652826489,-0.266525350189392,1.26464995160031e-12,4.20475174678359e-08,3.19061201070614e-11,1.03220678532301e-11,0.00194353610277176,0.269248902797699,-0.588184077175829,263.327758789062,1.64626854370908e-08,7368.841796875,1.13320949846063e-11,4.87717158326184e-12,2.14191636649375e-10,0.0466435548185393,3.97524964057538e-08,6.461880076164e-12,0.183349280794688,0.0797089201011882,0.0839851200580597,5.43434498789797e-11,4.48879644565636e-09,8.4426326751709,1.06066813318484e-11,0.229992835613227,8.51422595977783,0.0817654838257819,0.151694501080961,5.97414917535843e-09,8.42164272346624e-12,100.823783874512,1.27972443753066e-09,1.0595245167333e-11,0.321658726986437,0.666666686534882,"3FGL J0144.6+2705 ","bll","LogParabola","bll",26.1398077042,27.0841995083,"LSP","4FGL J0144.6+2705",26.1501998901367
"31",52480746455040,2.30565619468689,0.03,1529.37487792969,-0.0654205481336475,1.31413841397351e-13,-0.178582941569318,0.202152942588046,3.83391146487175e-16,6.56164322876407e-09,8.08962204407009e-15,1.5304130575669e-12,-9.65223734965548e-05,0.383532911539078,-0.99857393519372,17.2134838104248,8.80376382905723e-10,505.509185791016,5.83289601514825e-13,5.37307665807868e-13,2.3037054902586e-11,-0.448087365544377,5.38001657113263e-11,8.51517309083654e-15,1.43702099750823,-0.26950442397506,-0.0577130131423473,3.28381180754456e-12,1.7429772902755e-10,1.37510800361633,4.06525507701261e-13,0.988933631963854,0.158405944705009,-0.11316239343567,-0.267573490721693,2.69501865268751e-10,3.56601331579984e-13,10.2372264862061,5.38229044666494e-11,3.8675949920984e-13,1.20072687778177,0.666666686534882,"3FGL J0148.6+0128 ","bll","PowerLaw","bll",27.1408125042,1.48373301944,"LSP","4FGL J0148.6+0127",27.157600402832
"32",10964782022656,2.17327761650085,0.284,2113.75390625,0.112936797698653,5.52389656639871e-14,-0.234459566521747,-0.19280807377094,3.98896799270714e-17,1.72971133943767e-11,8.0038588993694e-16,4.08641389227238e-15,0.00175940501503646,0.726251244544983,-0.999700756596413,30.3476066589355,7.52535977976976e-10,362.426147460938,5.06276227538183e-13,2.66563680850762e-13,1.12832000687124e-11,0.983986234255631,1.64230240518037e-10,2.6129490891401e-14,-1.71350524607881,1.21844580077738,0.0932514742016792,2.41405983744669e-12,1.32895444648895e-10,1.13154470920563,3.13963238003298e-13,-0.729519011823177,1.4500824213028,-0.3473963642204,0.305744871469593,2.13062123499697e-10,3.93907942288635e-13,7.36353158950806,5.85510182005144e-11,4.33235478741745e-12,0.806892682825473,0.666666686534882,"3FGL J0202.5+4206 ","bll","PowerLaw","bll",30.6818887542,42.0878703222,"LSP","4FGL J0202.7+4204",30.6861991882324
"33",10964782022656,2.26186633110046,0.354,2573.61865234375,-0.194788172342844,7.83859129406365e-14,-0.0898429907259911,0.0139198143574663,1.73441976384324e-13,3.60402419019579e-09,3.60016205215585e-12,8.44150921039399e-13,0.000842366891447455,0.557461798191071,-0.562111585054352,29.922872543335,1.6055953233618e-09,859.777465820312,1.06915290423032e-12,6.18732333163702e-13,2.64162060281681e-11,0.117598668972087,1.52198420533267e-10,2.4130652378075e-14,0.82681878012084,0.207441659698078,0.0554266311228275,5.89303215600689e-12,3.81206094468567e-10,1.05970501899719,8.92878165067307e-13,0.944417449092927,1.15483045578003,0.104945181616853,-0.20870798670031,4.98188212905148e-10,6.01743535642157e-13,11.0998001098633,9.03665545171073e-11,4.8947217806683e-12,0.576031399411819,0.666666686534882,"3FGL J0204.0+7234 ","bll","PowerLaw","bll",30.889104025,72.5482409278,"LSP","4FGL J0203.6+7233",30.9113998413086
"34",10115794075648,2.23866701126099,0.23,879.859741210938,-0.166812897634335,3.74671821345984e-12,-0.103863528687406,-0.435930975117044,2.41706557112947e-13,1.9808677365063e-08,6.47645088600046e-12,4.84543525094971e-12,0.0024465702008456,1.01113820075989,-0.646755406843196,773.127685546875,7.24740667479296e-09,3287.34912109375,4.94815429949447e-12,1.12678746541639e-12,5.02711414163137e-11,0.0104883963143117,3.02247684658141e-08,4.91120468945616e-12,-0.0172293890032059,0.114351925001718,0.0985298454761505,2.09217070751277e-11,1.71706382445791e-09,5.43067312240601,4.01700157512397e-12,-0.00674099268889428,5.51246356964111,0.0629493689469285,0.269118077482709,2.25319340962926e-09,2.86842381444496e-12,50.3439064025879,4.42642783538005e-10,1.53860453024068e-12,0.210824431726152,0.666666686534882,"3FGL J0203.6+3043 ","bll","LogParabola","bll",30.9344611875,30.7105101417,"LSP","4FGL J0203.7+3042",30.9326992034912
